"EPCI_EPT","SEXE","VAR","loc","fra","fras","b100","diffFH","TYPO_IPCE","TYPO_INEG2","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"200000800","SEXE1","emp4",9.00051750161921,13.626288624939,11.8304024683587,66.0525969275768,20.3611999988202,"FAV","Q1","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000800","SEXE1","for3",15.1153740644897,15.9392495621688,15.9392495621688,94.8311525303266,7.73101427225269,"FAV","Q1","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200000800","SEXE2","fam2",8.77137828955188,11.2557888713675,11.2557888713675,77.9277080424327,39.7562861930706,"FAV","Q1","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000800","SEXE2","emp1",8.96113483788125,12.7605274497013,12.7605274497013,70.2254265993607,3.48460969200546,"FAV","Q1","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000800","SEXE2","emp3",16.7089520474519,24.3005066220309,24.3005066220309,68.759685990676,38.9435229849246,"FAV","Q1","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200000800","SEXE2","emp4",11.7749933809595,13.626288624939,13.626288624939,86.413796926397,20.3611999988202,"FAV","Q1","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000800","SEXE2","for3",13.8831084059484,15.9392495621688,14.6465227600521,87.100138258074,7.73101427225269,"FAV","Q1","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200000925","SEXE1","fam2",2.39243392451311,11.2557888713675,6.21969429247233,21.2551421482237,30.0725423373447,"FAVP","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000925","SEXE1","emp1",6.3158988775016,12.7605274497013,11.3354735644379,49.4955941468505,6.14145286353929,"FAVP","Q3","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000925","SEXE1","emp3",4.73855957921786,24.3005066220309,8.32091773402684,19.4998386367874,68.7817020988056,"FAVP","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200000925","SEXE1","emp4",7.53308678753214,13.626288624939,11.8304024683587,55.2834817673316,24.7156354247883,"FAVP","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000925","SEXE1","for3",11.8841888568017,15.9392495621688,15.9392495621688,74.5592746411874,21.1145378450544,"FAVP","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200000925","SEXE2","fam2",5.77733579825722,11.2557888713675,11.2557888713675,51.3276844855684,30.0725423373447,"FAVP","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000925","SEXE2","emp1",7.09958065596399,12.7605274497013,12.7605274497013,55.6370470103898,6.14145286353929,"FAVP","Q3","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000925","SEXE2","emp3",21.4528616524837,24.3005066220309,24.3005066220309,88.281540735593,68.7817020988056,"FAVP","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200000925","SEXE2","emp4",10.9009106060015,13.626288624939,13.626288624939,79.9991171921199,24.7156354247883,"FAVP","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000925","SEXE2","for3",8.51868997577988,15.9392495621688,14.6465227600521,53.444736796133,21.1145378450544,"FAVP","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200000933","SEXE1","fam2",5.37993944228367,11.2557888713675,6.21969429247233,47.7970891579992,49.1583817767597,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000933","SEXE1","emp1",9.91989917974366,12.7605274497013,11.3354735644379,77.7389431498452,20.7701641872156,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000933","SEXE1","emp3",7.2205364714854,24.3005066220309,8.32091773402684,29.713522371337,67.9422643464933,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200000933","SEXE1","emp4",11.0584065832746,13.626288624939,11.8304024683587,81.1549416547317,24.9392741860743,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000933","SEXE1","for3",17.7958316553059,15.9392495621688,15.9392495621688,111.647863884029,5.94067403163493,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200000933","SEXE2","fam2",10.9131031076565,11.2557888713675,11.2557888713675,96.9554709347589,49.1583817767597,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200000933","SEXE2","emp1",12.5702816822013,12.7605274497013,12.7605274497013,98.5091073370608,20.7701641872156,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2021"
"200000933","SEXE2","emp3",23.7308509181628,24.3005066220309,24.3005066220309,97.6557867178304,67.9422643464933,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200000933","SEXE2","emp4",14.456704064834,13.626288624939,13.626288624939,106.094215840806,24.9392741860743,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200000933","SEXE2","for3",18.7427305148832,15.9392495621688,14.6465227600521,117.588537915664,5.94067403163493,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200004802","SEXE1","fam2",5.95415678126086,11.2557888713675,6.21969429247233,52.8986182070905,57.1508200657578,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200004802","SEXE1","emp1",9.10426364996226,12.7605274497013,11.3354735644379,71.3470793887552,19.7539712752451,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2021"
"200004802","SEXE1","emp3",7.48256777998463,24.3005066220309,8.32091773402684,30.7918180323076,67.3266927700975,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200004802","SEXE1","emp4",8.07241786719379,13.626288624939,11.8304024683587,59.2415006711332,21.7172981811899,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200004802","SEXE1","for3",17.1926024813662,15.9392495621688,15.9392495621688,107.863311972806,8.00087486559181,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200004802","SEXE2","fam2",12.3869324261177,11.2557888713675,11.2557888713675,110.049438272848,57.1508200657578,"MOY","Q3","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200004802","SEXE2","emp1",11.624974576946,12.7605274497013,12.7605274497013,91.1010506640003,19.7539712752451,"MOY","Q3","Chômage","Taux de chômage","%","Insee-RP 2021"
"200004802","SEXE2","emp3",23.8432952149766,24.3005066220309,24.3005066220309,98.1185108024051,67.3266927700975,"MOY","Q3","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200004802","SEXE2","emp4",11.0316795989014,13.626288624939,13.626288624939,80.9587988523231,21.7172981811899,"MOY","Q3","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200004802","SEXE2","for3",15.9173230693827,15.9392495621688,14.6465227600521,99.8624371072141,8.00087486559181,"MOY","Q3","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200005932","SEXE1","fam2",2.85068619644579,11.2557888713675,6.21969429247233,25.3264007438641,27.5547152677648,"FAVP","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200005932","SEXE1","emp1",7.08645144935958,12.7605274497013,11.3354735644379,55.5341577947507,5.89711261084227,"FAVP","Q2","Chômage","Taux de chômage","%","Insee-RP 2021"
"200005932","SEXE1","emp3",5.35068781040753,24.3005066220309,8.32091773402684,22.0188323380739,72.8500537102821,"FAVP","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200005932","SEXE1","emp4",7.78825183460235,13.626288624939,11.8304024683587,57.1560756488615,7.01567738115462,"FAVP","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200005932","SEXE1","for3",13.6063841188696,15.9392495621688,15.9392495621688,85.3640195907581,26.9963117291622,"FAVP","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200005932","SEXE2","fam2",5.95218677109185,11.2557888713675,11.2557888713675,52.8811160116289,27.5547152677648,"FAVP","Q2","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200005932","SEXE2","emp1",7.8389541228059,12.7605274497013,12.7605274497013,61.4312704055929,5.89711261084227,"FAVP","Q2","Chômage","Taux de chômage","%","Insee-RP 2021"
"200005932","SEXE2","emp3",23.0536199364277,24.3005066220309,24.3005066220309,94.868886048356,72.8500537102821,"FAVP","Q2","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200005932","SEXE2","emp4",8.74422828355304,13.626288624939,13.626288624939,64.1717530300161,7.01567738115462,"FAVP","Q2","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200005932","SEXE2","for3",9.30337461977737,15.9392495621688,14.6465227600521,58.367707861596,26.9963117291622,"FAVP","Q2","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200005957","SEXE1","fam2",7.1051772497657,11.2557888713675,6.21969429247233,63.1246492890417,70.9811557182898,"DEG","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200005957","SEXE1","emp1",11.6009855803556,12.7605274497013,11.3354735644379,90.913056894268,28.2264962714598,"DEG","Q5","Chômage","Taux de chômage","%","Insee-RP 2021"
"200005957","SEXE1","emp3",6.53576595214312,24.3005066220309,8.32091773402684,26.8955954449845,93.5585817313437,"DEG","Q5","Temps partiel","Part des résidents travaillant à temps partiel","%","Insee-RP 2021"
"200005957","SEXE1","emp4",11.7559999857784,13.626288624939,11.8304024683587,86.2744090438713,27.4302884284164,"DEG","Q5","Contrats précaires","Part des résidents salariés en contrat précaire (hors apprentissage et stages rémunérés)","%","Insee-RP 2021"
"200005957","SEXE1","for3",19.6246661487945,15.9392495621688,15.9392495621688,123.121644292294,10.3642772788969,"DEG","Q5","Jeunes non insérés","Part des 15-24 ans ni en emploi, ni en études, ni en formation","%","Insee-RP 2021"
"200005957","SEXE2","fam2",15.094666275873,11.2557888713675,11.2557888713675,134.105805007332,70.9811557182898,"DEG","Q5","Inactivité","Part des inactifs parmi les 15-64 ans (hors étudiants et retraités)","%","Insee-RP 2021"
"200005957","SEXE2","emp1",15.2028353851641,12.7605274497013,12.7605274497013,119.139553165728,28.2264962714598,"DEG","Q5","Chômage","Taux de chômage","%","Insee-RP 2021"
